fecha,ubicacion,id_camera,ACCIDENTE,Gravedad_nombre,con_embriaguez,con_persona_mayor,con_embarazo,latitud,longitud,year
2022-05-31 09:30:00,KR 72  - CL 53  02,DEI-007/CAM-02,A001452625,Con Heridos,,,,4.67099999999999,-74.107,2022
2022-06-24 09:14:00,CL 116  - KR 11  02,DEI-034/CAM-01,A001450496,Solo Daños,,,,4.69499999999999,-74.037,2022
2022-07-26 10:50:00,KR 72  - CL 55  35,DEI-007/CAM-01,A001510373,Con Heridos,,,,4.673,-74.105,2022
2022-07-26 10:50:00,KR 72  - CL 55  35,DEI-007/CAM-02,A001510373,Con Heridos,,,,4.673,-74.105,2022
2022-06-18 21:45:00,CL 6  - KR 78 B  02,DEI-024/CAM-01,A001454363,Solo Daños,,,,4.63200000000001,-74.147,2022
2022-06-20 01:30:00,AV AVENIDA BOYACA - DG 51  S 02,DEI-006/CAM-01,A001453609,Solo Daños,,,,4.59100000000001,-74.145,2022
2022-06-20 01:30:00,AV AVENIDA BOYACA - DG 51  S 02,DEI-006/CAM-02,A001453609,Solo Daños,,,,4.59100000000001,-74.145,2022
2022-06-22 16:50:00,CL 80  - KR 114  02,DEI-033/CAM-01,A001454523,Con Heridos,,,,4.72199999999998,-74.121,2022
2022-06-22 16:50:00,CL 80  - KR 114  02,DEI-033/CAM-02,A001454523,Con Heridos,,,,4.72199999999998,-74.121,2022
2022-10-27 12:05:00,KR 30  - CL 74  02,DEI-019/CAM-01,A001516435,Con Heridos,,,,4.66900692399997,-74.072036933,2022
2022-10-27 12:05:00,KR 30  - CL 74  02,DEI-019/CAM-02,A001516435,Con Heridos,,,,4.66900692399997,-74.072036933,2022
2022-10-31 07:30:00,CL 80  - KR 68 C  02,DEI-035/CAM-01,A001516756,Con Heridos,,,,4.68532435700001,-74.080386438,2022
2022-10-31 07:30:00,CL 80  - KR 68 C  02,DEI-035/CAM-02,A001516756,Con Heridos,,,,4.68532435700001,-74.080386438,2022
2022-09-07 14:00:00,AK 30  - CL 73  35,DEI-019/CAM-01,A001510306,Solo Daños,,,,4.66824745299999,-74.072758235,2022
2022-09-07 14:00:00,AK 30  - CL 73  35,DEI-019/CAM-02,A001510306,Solo Daños,,,,4.66824745299999,-74.072758235,2022
2022-11-04 09:15:00,CL 57 R  S- KR 75  02,DEI-038/CAM-01,A001516864,Con Heridos,,SI,,4.59665254599997,-74.17540101,2022
2022-11-04 09:15:00,CL 57 R  S- KR 75  02,DEI-038/CAM-02,A001516864,Con Heridos,,SI,,4.59665254599997,-74.17540101,2022
2022-08-08 16:41:00,CL 80  - KR 68  35,DEI-035/CAM-01,A001510477,Solo Daños,,,,4.68394496000002,-74.079141893,2022
2022-08-08 16:41:00,CL 80  - KR 68  35,DEI-035/CAM-02,A001510477,Solo Daños,,,,4.68394496000002,-74.079141893,2022
2022-12-06 08:00:00,CL 61 S- KR 23 02,DEI-026/CAM-01,A001516818,Con Heridos,,,,4.56939287799997,-74.147399684,2022
2022-12-06 08:00:00,CL 61 S- KR 23 02,DEI-026/CAM-02,A001516818,Con Heridos,,,,4.56939287799997,-74.147399684,2022
2022-08-18 19:27:00,KR 10  - CL 16  S 02,DEI-018/CAM-01,A001510688,Con Heridos,,,,4.57864004800001,-74.092229753,2022
2022-08-18 19:27:00,KR 10  - CL 16  S 02,DEI-018/CAM-02,A001510688,Con Heridos,,,,4.57864004800001,-74.092229753,2022
2022-08-18 06:10:00,CL 176  - KR 45  02,DEI-022/CAM-03,A001510674,Solo Daños,,,,4.75700000000001,-74.046,2022
2022-08-18 06:10:00,CL 176  - KR 45  02,DEI-022/CAM-04,A001510674,Solo Daños,,,,4.75700000000001,-74.046,2022
2022-09-21 10:17:00,KR 29 C  - CL 72  02,DEI-019/CAM-01,A001514633,Con Heridos,,,,4.66699999999997,-74.073,2022
2022-09-21 10:17:00,KR 29 C  - CL 72  02,DEI-019/CAM-02,A001514633,Con Heridos,,,,4.66699999999997,-74.073,2022
2022-11-22 21:21:00,KR 7  - CL 112  02,DEI-034/CAM-01,A001517668,Con Heridos,,,,4.69079547899997,-74.034008617,2022
2022-11-22 21:21:00,KR 7  - CL 112  02,DEI-034/CAM-02,A001517668,Con Heridos,,,,4.69079547899997,-74.034008617,2022
2022-11-23 19:06:00,KR 30  - CL 57 A  02,DEI-016/CAM-01,A001517354,Con Heridos,,,,4.64736323599999,-74.078970231,2022
2022-11-23 19:06:00,KR 30  - CL 57 A  02,DEI-016/CAM-02,A001517354,Con Heridos,,,,4.64736323599999,-74.078970231,2022
2022-11-23 19:06:00,KR 30  - CL 57 A  02,DEI-016/CAM-03,A001517354,Con Heridos,,,,4.64736323599999,-74.078970231,2022
2022-08-25 23:23:00,KR 86  - AV AVENIDA CIUDAD DE VILLAVICENCIO 35,DEI-037/CAM-01,A001512316,Solo Daños,,,,4.62829313700001,-74.170734772,2022
2022-08-25 23:23:00,KR 86  - AV AVENIDA CIUDAD DE VILLAVICENCIO 35,DEI-037/CAM-02,A001512316,Solo Daños,,,,4.62829313700001,-74.170734772,2022
2022-05-08 17:15:00,KR 30  - CL 22  02,DEI-012/CAM-01,A001450786,Solo Daños,,,,4.62099999999998,-74.086,2022
2022-05-08 17:15:00,KR 30  - CL 22  02,DEI-012/CAM-02,A001450786,Solo Daños,,,,4.62099999999998,-74.086,2022
2022-05-09 07:58:00,KR 72  - CL 5 A  02,DEI-002/CAM-01,A001450729,Solo Daños,,,,4.62900000000002,-74.138,2022
2022-05-09 07:58:00,KR 72  - CL 5 A  02,DEI-002/CAM-02,A001450729,Solo Daños,,,,4.62900000000002,-74.138,2022
2022-08-03 07:25:00,CL 57 R  S- KR 75 C  02,DEI-038/CAM-01,A001455521,Con Heridos,,,,4.59699999999998,-74.175,2022
2022-08-03 07:25:00,CL 57 R  S- KR 75 C  02,DEI-038/CAM-02,A001455521,Con Heridos,,,,4.59699999999998,-74.175,2022
2022-08-09 07:20:00,KR 78  - CL 6  02,DEI-024/CAM-01,A001511077,Con Heridos,,,,4.63099999999997,-74.145,2022
2022-05-10 18:00:00,KR 68  - AV AVENIDA DE LAS AMERICAS 02,DEI-003/CAM-01,A001450007,Con Heridos,,,,4.62900000000002,-74.123,2022
2022-05-10 18:00:00,KR 68  - AV AVENIDA DE LAS AMERICAS 02,DEI-003/CAM-02,A001450007,Con Heridos,,,,4.62900000000002,-74.123,2022
2022-07-09 08:45:00,CL 74  - KR 50  02,DEI-019/CAM-01,A001455687,Solo Daños,,,,4.66899999999998,-74.073,2022
2022-07-09 08:45:00,CL 74  - KR 50  02,DEI-019/CAM-02,A001455687,Solo Daños,,,,4.66899999999998,-74.073,2022
2022-07-14 18:09:00,CL 6  - KR 68  02,DEI-003/CAM-01,A001455640,Solo Daños,,,,4.62900000000002,-74.123,2022
2022-07-14 18:09:00,CL 6  - KR 68  02,DEI-003/CAM-02,A001455640,Solo Daños,,,,4.62900000000002,-74.123,2022
2022-07-16 06:36:00,AC 80  - KR 68 C  02,DEI-035/CAM-01,A001456288,Solo Daños,,,,4.685,-74.08,2022
2022-07-16 06:36:00,AC 80  - KR 68 C  02,DEI-035/CAM-02,A001456288,Solo Daños,,,,4.685,-74.08,2022
2022-07-15 13:00:00,KR 45  - CL 103  02,DEI-017/CAM-01,A001456314,Solo Daños,,,,4.69,-74.056,2022
2022-07-15 13:00:00,KR 45  - CL 103  02,DEI-017/CAM-02,A001456314,Solo Daños,,,,4.69,-74.056,2022
2022-07-15 13:00:00,KR 45  - CL 103  02,DEI-017/CAM-03,A001456314,Solo Daños,,,,4.69,-74.056,2022
2022-07-15 13:00:00,KR 45  - CL 103  02,DEI-017/CAM-04,A001456314,Solo Daños,,,,4.69,-74.056,2022
2022-05-21 14:40:00,CL 61  S- KR 31  02,DEI-026/CAM-01,A001451012,Con Heridos,,,,4.57100000000003,-74.149,2022
2022-05-21 14:40:00,CL 61  S- KR 31  02,DEI-026/CAM-02,A001451012,Con Heridos,,,,4.57100000000003,-74.149,2022
2022-05-23 14:00:00,KR 72  - CL 37  S 02,DEI-001/CAM-01,A001451426,Con Heridos,,,,4.61387980900003,-74.140223248,2022
2022-05-23 14:00:00,KR 72  - CL 37  S 02,DEI-001/CAM-02,A001451426,Con Heridos,,,,4.61387980900003,-74.140223248,2022
2022-06-10 11:01:00,KR 45  - CL 127  02,DEI-036/CAM-03,A001452577,Solo Daños,,,,4.70699999999999,-74.054,2022
2022-06-10 11:01:00,KR 45  - CL 127  02,DEI-036/CAM-04,A001452577,Solo Daños,,,,4.70699999999999,-74.054,2022
2022-06-11 19:20:00,KR 72  - CL 24  02,DEI-023/CAM-01,A001453343,Solo Daños,,,,4.66199999999998,-74.116,2022
2022-06-11 19:20:00,KR 72  - CL 24  02,DEI-023/CAM-02,A001453343,Solo Daños,,,,4.66199999999998,-74.116,2022
2022-09-26 17:30:00,AU NORTE - CL 171  02,DEI-022/CAM-01,A001514949,Solo Daños,,,,4.75299999999999,-74.047,2022
2022-09-26 17:30:00,AU NORTE - CL 171  02,DEI-022/CAM-02,A001514949,Solo Daños,,,,4.75299999999999,-74.047,2022
2022-09-26 17:30:00,AU NORTE - CL 171  02,DEI-022/CAM-03,A001514949,Solo Daños,,,,4.75299999999999,-74.047,2022
2022-09-26 17:30:00,AU NORTE - CL 171  02,DEI-022/CAM-04,A001514949,Solo Daños,,,,4.75299999999999,-74.047,2022
2022-02-09 16:40:00,TV 60  - CL 51  S 02,DEI-006/CAM-01,A001392002,Solo Daños,,,,4.590801898,-74.14505354,2022
2022-02-09 16:40:00,TV 60  - CL 51  S 02,DEI-006/CAM-02,A001392002,Solo Daños,,,,4.590801898,-74.14505354,2022
2022-02-15 20:22:00,KR 72  - CL 24  02,DEI-023/CAM-01,A001392543,Solo Daños,,,,4.66199999999998,-74.116,2022
2022-02-15 20:22:00,KR 72  - CL 24  02,DEI-023/CAM-02,A001392543,Solo Daños,,,,4.66199999999998,-74.116,2022
2022-02-10 04:00:00,AV AVENIDA BOYACA - KR 167  02,DEI-030/CAM-01,A001392355,Solo Daños,,,,4.75099999999998,-74.065,2022
2022-02-10 04:00:00,AV AVENIDA BOYACA - KR 167  02,DEI-030/CAM-02,A001392355,Solo Daños,,,,4.75099999999998,-74.065,2022
2022-06-15 11:54:00,KR 30  - CL 59  02,DEI-016/CAM-01,A001453892,Solo Daños,,,,4.64999999999998,-74.079,2022
2022-06-15 11:54:00,KR 30  - CL 59  02,DEI-016/CAM-02,A001453892,Solo Daños,,,,4.64999999999998,-74.079,2022
2022-06-15 11:54:00,KR 30  - CL 59  02,DEI-016/CAM-03,A001453892,Solo Daños,,,,4.64999999999998,-74.079,2022
2022-03-09 07:30:00,KR 72  - CL 3 B  02,DEI-002/CAM-01,A001394793,Con Heridos,,,,4.62700000000001,-74.138,2022
2022-03-09 07:30:00,KR 72  - CL 3 B  02,DEI-002/CAM-02,A001394793,Con Heridos,,,,4.62700000000001,-74.138,2022
2022-03-15 06:00:00,AV AVENIDA BOYACA - CL 128 D  02,DEI-009/CAM-02,A001394868,Con Heridos,,SI,,4.72000000000003,-74.075,2022
2022-01-27 08:10:00,AV AVENIDA DE LAS AMERICAS - AV AVENIDA BOYACA 02,DEI-002/CAM-01,A001391142,Con Heridos,,,,4.63,-74.138,2022
2022-01-27 08:10:00,AV AVENIDA DE LAS AMERICAS - AV AVENIDA BOYACA 02,DEI-002/CAM-02,A001391142,Con Heridos,,,,4.63,-74.138,2022
2022-05-10 18:26:00,AC 80  - KR 116  02,DEI-033/CAM-01,A001450192,Con Heridos,,SI,,4.72300000000001,-74.122,2022
2022-05-10 18:26:00,AC 80  - KR 116  02,DEI-033/CAM-02,A001450192,Con Heridos,,SI,,4.72300000000001,-74.122,2022
2022-05-13 09:59:00,KR 68  - CL 80  02,DEI-035/CAM-01,A001450651,Solo Daños,,SI,,4.68400000000003,-74.079,2022
2022-05-13 09:59:00,KR 68  - CL 80  02,DEI-035/CAM-02,A001450651,Solo Daños,,SI,,4.68400000000003,-74.079,2022
2022-05-24 14:10:00,KR 68  - CL 63  02,DEI-016/CAM-02,A001451699,Solo Daños,,,,4.65199999999999,-74.078,2022
2022-05-24 14:10:00,KR 68  - CL 63  02,DEI-016/CAM-03,A001451699,Solo Daños,,,,4.65199999999999,-74.078,2022
2022-05-22 10:30:00,CL 63  - KR 30  02,DEI-016/CAM-03,A001451698,Con Heridos,,,,4.65230074599998,-74.078569655,2022
2022-06-03 15:39:00,AV AVENIDA CIUDAD DE CALI - CL 43  S 02,DEI-037/CAM-01,A001452484,Solo Daños,,,,4.62799999999999,-74.171,2022
2022-06-03 15:39:00,AV AVENIDA CIUDAD DE CALI - CL 43  S 02,DEI-037/CAM-02,A001452484,Solo Daños,,,,4.62799999999999,-74.171,2022
2022-07-27 13:00:00,CL 6  - KR 68  02,DEI-003/CAM-01,A001456673,Con Heridos,,,,4.62900000000002,-74.122,2022
2022-07-27 13:00:00,CL 6  - KR 68  02,DEI-003/CAM-02,A001456673,Con Heridos,,,,4.62900000000002,-74.122,2022
2022-07-28 14:14:00,AV AVENIDA BOYACA - CL 8  02,DEI-002/CAM-01,A001510537,Solo Daños,,,,4.63099999999997,-74.138,2022
2022-07-28 14:14:00,AV AVENIDA BOYACA - CL 8  02,DEI-002/CAM-02,A001510537,Solo Daños,,,,4.63099999999997,-74.138,2022
2022-10-30 13:58:00,CL 80  - KR 104  02,DEI-013/CAM-01,A001515377,Con Heridos,,,,4.71344633799998,-74.115040578,2022
2022-10-30 13:58:00,CL 80  - KR 104  02,DEI-013/CAM-02,A001515377,Con Heridos,,,,4.71344633799998,-74.115040578,2022
2022-10-02 01:59:00,CL 19  - KR 13  02,DEI-027/CAM-01,A001516752,Con Heridos,,,,4.60790181200002,-74.075331294,2022
2022-10-02 01:59:00,CL 19  - KR 13  02,DEI-027/CAM-02,A001516752,Con Heridos,,,,4.60790181200002,-74.075331294,2022
2022-09-07 17:28:00,CL 72  - KR 51  02,DEI-019/CAM-01,A001513734,Con Heridos,,SI,,4.668716851,-74.074443767,2022
2022-09-07 17:28:00,CL 72  - KR 51  02,DEI-019/CAM-02,A001513734,Con Heridos,,SI,,4.668716851,-74.074443767,2022
2022-09-08 07:50:00,AU NORTE - CL 184  02,DEI-025/CAM-01,A001512258,Solo Daños,,,,4.762,-74.044,2022
2022-09-08 07:50:00,AU NORTE - CL 184  02,DEI-025/CAM-02,A001512258,Solo Daños,,,,4.762,-74.044,2022
2022-09-08 07:50:00,AU NORTE - CL 184  02,DEI-025/CAM-03,A001512258,Solo Daños,,,,4.762,-74.044,2022
2022-09-08 07:50:00,AU NORTE - CL 184  02,DEI-025/CAM-04,A001512258,Solo Daños,,,,4.762,-74.044,2022
2022-10-10 20:39:00,KR 86  - CL 76  02,DEI-020/CAM-01,A001515870,Con Muertos,,SI,,4.70051624400003,-74.102774758,2022
2022-10-10 20:39:00,KR 86  - CL 76  02,DEI-020/CAM-02,A001515870,Con Muertos,,SI,,4.70051624400003,-74.102774758,2022
2022-08-31 09:50:00,CL 17  - KR 86  02,DEI-011/CAM-01,A001513018,Solo Daños,,,,4.65899999999999,-74.136,2022
2022-08-31 09:50:00,CL 17  - KR 86  02,DEI-011/CAM-02,A001513018,Solo Daños,,,,4.65899999999999,-74.136,2022
2022-09-16 16:00:00,AV AVENIDA BOYACA - CL 3  35,DEI-002/CAM-01,A001513126,Solo Daños,,,,4.62578708500001,-74.138181021,2022
2022-09-16 16:00:00,AV AVENIDA BOYACA - CL 3  35,DEI-002/CAM-02,A001513126,Solo Daños,,,,4.62578708500001,-74.138181021,2022
2022-08-12 21:10:00,CL 80  - KR 114  02,DEI-033/CAM-01,A001511203,Solo Daños,,,,4.72199999999998,-74.121,2022
2022-08-12 21:10:00,CL 80  - KR 114  02,DEI-033/CAM-02,A001511203,Solo Daños,,,,4.72199999999998,-74.121,2022
2022-11-12 06:38:00,AV AVENIDA TRANSVERSAL DE SUBA - AV AVENIDA BOYACA 02,DEI-009/CAM-01,A001517117,Solo Daños,,,,4.720792082,-74.074689426,2022
2022-11-12 06:38:00,AV AVENIDA TRANSVERSAL DE SUBA - AV AVENIDA BOYACA 02,DEI-009/CAM-02,A001517117,Solo Daños,,,,4.720792082,-74.074689426,2022
2022-11-15 18:40:00,AV AVENIDA BOYACA - CL 63 F  02,DEI-007/CAM-03,A001517324,Con Heridos,,SI,,4.67607486399999,-74.103249587,2022
2022-11-19 09:43:00,AV AVENIDA BOYACA - CL 38  S 02,DEI-001/CAM-01,A001517145,Con Heridos,,SI,,4.61280079699998,-74.141058006,2022
2022-11-19 09:43:00,AV AVENIDA BOYACA - CL 38  S 02,DEI-001/CAM-02,A001517145,Con Heridos,,SI,,4.61280079699998,-74.141058006,2022
2022-11-20 10:13:00,KR 72  - CL 63  02,DEI-007/CAM-03,A001517410,Con Heridos,,SI,,4.67489861899998,-74.103893318,2022
2022-08-14 10:00:00,AV AVENIDA BOYACA - AV AVENIDA TRANSVERSAL DE SUBA 02,DEI-009/CAM-01,A001456161,Solo Daños,,,,4.721,-74.075,2022
2022-08-14 10:00:00,AV AVENIDA BOYACA - AV AVENIDA TRANSVERSAL DE SUBA 02,DEI-009/CAM-02,A001456161,Solo Daños,,,,4.721,-74.075,2022
2022-08-16 19:53:00,DG 2  - KR 79  02,DEI-024/CAM-02,A001512119,Solo Daños,,SI,,4.63099999999997,-74.151,2022
2022-08-21 14:50:00,AV AVENIDA BOYACA - CL 129  02,DEI-009/CAM-02,A001512082,Con Heridos,,,,4.72000000000003,-74.075,2022
2022-08-23 07:30:00,CL 63  - KR 73 A  35,DEI-007/CAM-03,A001512144,Con Heridos,,,,4.67634917999999,-74.105665541,2022
2022-09-13 23:00:00,KR 10  - CL 19  02,DEI-027/CAM-01,A001513270,Solo Daños,,,,4.60700000000003,-74.074,2022
2022-09-13 23:00:00,KR 10  - CL 19  02,DEI-027/CAM-02,A001513270,Solo Daños,,,,4.60700000000003,-74.074,2022
2022-08-22 20:24:00,TV 78 A  - CL 6 C  02,DEI-024/CAM-01,A001512403,Con Heridos,,,,4.63099999999997,-74.145,2022
2022-08-23 13:17:00,AV AVENIDA BOYACA - CL 50  02,DEI-007/CAM-01,A001512385,Solo Daños,,,,4.66899999999998,-74.109,2022
2022-08-09 09:53:00,KR 45  - CL 127 B BIS 02,DEI-036/CAM-01,A001511653,Solo Daños,,,,4.70999999999998,-74.054,2022
2022-08-09 09:53:00,KR 45  - CL 127 B BIS 02,DEI-036/CAM-02,A001511653,Solo Daños,,,,4.70999999999998,-74.054,2022
2022-08-09 09:53:00,KR 45  - CL 127 B BIS 02,DEI-036/CAM-03,A001511653,Solo Daños,,,,4.70999999999998,-74.054,2022
2022-08-09 09:53:00,KR 45  - CL 127 B BIS 02,DEI-036/CAM-04,A001511653,Solo Daños,,,,4.70999999999998,-74.054,2022
2022-05-10 18:58:00,AU NORTE - CL 127 B  02,DEI-036/CAM-01,A001450413,Solo Daños,,,,4.709,-74.053,2022
2022-05-10 18:58:00,AU NORTE - CL 127 B  02,DEI-036/CAM-02,A001450413,Solo Daños,,,,4.709,-74.053,2022
2022-05-10 18:58:00,AU NORTE - CL 127 B  02,DEI-036/CAM-03,A001450413,Solo Daños,,,,4.709,-74.053,2022
2022-05-10 18:58:00,AU NORTE - CL 127 B  02,DEI-036/CAM-04,A001450413,Solo Daños,,,,4.709,-74.053,2022
2022-05-13 11:58:00,AU NORTE - CL 103  02,DEI-017/CAM-01,A001450928,Solo Daños,,,,4.69,-74.057,2022
2022-05-13 11:58:00,AU NORTE - CL 103  02,DEI-017/CAM-02,A001450928,Solo Daños,,,,4.69,-74.057,2022
2022-05-13 11:58:00,AU NORTE - CL 103  02,DEI-017/CAM-03,A001450928,Solo Daños,,,,4.69,-74.057,2022
2022-05-13 11:58:00,AU NORTE - CL 103  02,DEI-017/CAM-04,A001450928,Solo Daños,,,,4.69,-74.057,2022
2022-05-30 13:53:00,KR 30  - CL 22  02,DEI-012/CAM-01,A001452318,Solo Daños,,,,4.62099999999998,-74.086,2022
2022-05-30 13:53:00,KR 30  - CL 22  02,DEI-012/CAM-02,A001452318,Solo Daños,,,,4.62099999999998,-74.086,2022
2022-05-02 21:30:00,KR 85 B  - CL 43  S 02,DEI-037/CAM-01,A001450076,Solo Daños,,,,4.62799999999999,-74.17,2022
2022-05-02 21:30:00,KR 85 B  - CL 43  S 02,DEI-037/CAM-02,A001450076,Solo Daños,,,,4.62799999999999,-74.17,2022
2022-05-01 18:35:00,AV AVENIDA CARACAS - CL 57  02,DEI-021/CAM-01,A001449524,Solo Daños,,,,4.64400000000001,-74.066,2022
2022-05-12 06:10:00,KR 45  - CL 187  02,DEI-025/CAM-01,A001450452,Solo Daños,,,,4.76260129799999,-74.043966075,2022
2022-05-12 06:10:00,KR 45  - CL 187  02,DEI-025/CAM-02,A001450452,Solo Daños,,,,4.76260129799999,-74.043966075,2022
2022-05-12 06:10:00,KR 45  - CL 187  02,DEI-025/CAM-03,A001450452,Solo Daños,,,,4.76260129799999,-74.043966075,2022
2022-05-12 06:10:00,KR 45  - CL 187  02,DEI-025/CAM-04,A001450452,Solo Daños,,,,4.76260129799999,-74.043966075,2022
2022-05-23 10:17:00,CL 116  - KR 11  02,DEI-034/CAM-01,A001451674,Solo Daños,,,,4.69499999999999,-74.037,2022
2022-08-19 00:14:00,KR 86  - CL 75  02,DEI-020/CAM-01,A001512203,Con Heridos,,,,4.69900000000001,-74.104,2022
2022-08-19 00:14:00,KR 86  - CL 75  02,DEI-020/CAM-02,A001512203,Con Heridos,,,,4.69900000000001,-74.104,2022
2022-09-16 09:09:00,AU SUR - AV AVENIDA BOYACA 02,DEI-006/CAM-01,A001514124,Con Heridos,,,,4.59500000000003,-74.145,2022
2022-09-16 09:09:00,AU SUR - AV AVENIDA BOYACA 02,DEI-006/CAM-02,A001514124,Con Heridos,,,,4.59500000000003,-74.145,2022
2022-12-12 04:40:00,AU NORTE - CL 97 02,DEI-010/CAM-01,A001518410,Solo Daños,,,,4.68494037800002,-74.057216053,2022
2022-12-12 04:40:00,AU NORTE - CL 97 02,DEI-010/CAM-02,A001518410,Solo Daños,,,,4.68494037800002,-74.057216053,2022
2022-12-12 04:40:00,AU NORTE - CL 97 02,DEI-010/CAM-03,A001518410,Solo Daños,,,,4.68494037800002,-74.057216053,2022
2022-12-12 04:40:00,AU NORTE - CL 97 02,DEI-010/CAM-04,A001518410,Solo Daños,,,,4.68494037800002,-74.057216053,2022
2022-08-16 16:40:00,CL 80  - KR 115  02,DEI-033/CAM-01,A001511493,Solo Daños,,,,4.72300000000001,-74.122,2022
2022-08-16 16:40:00,CL 80  - KR 115  02,DEI-033/CAM-02,A001511493,Solo Daños,,,,4.72300000000001,-74.122,2022
2022-06-21 13:10:00,KR 60  - CL 47  S 96,DEI-006/CAM-01,A001454126,Solo Daños,,,,4.59399999999999,-74.145,2022
2022-06-21 13:10:00,KR 60  - CL 47  S 96,DEI-006/CAM-02,A001454126,Solo Daños,,,,4.59399999999999,-74.145,2022
2022-06-23 10:10:00,CL 59  S- KR 79 B  02,DEI-008/CAM-01,A001453572,Solo Daños,,,,4.60700000000003,-74.181,2022
2022-06-23 10:10:00,CL 59  S- KR 79 B  02,DEI-008/CAM-02,A001453572,Solo Daños,,,,4.60700000000003,-74.181,2022
2022-06-19 12:01:00,CL 80  - KR 86  02,DEI-020/CAM-01,A001454213,Solo Daños,,,,4.70299999999997,-74.101,2022
2022-06-15 16:25:00,KR 45  - CL 127  02,DEI-036/CAM-03,A001452922,Solo Daños,,,,4.70699999999999,-74.054,2022
2022-06-15 16:25:00,KR 45  - CL 127  02,DEI-036/CAM-04,A001452922,Solo Daños,,,,4.70699999999999,-74.054,2022
2022-06-17 01:56:00,AU NORTE - CL 170  02,DEI-022/CAM-01,A001453981,Solo Daños,,,,4.75200000000001,-74.047,2022
2022-06-17 01:56:00,AU NORTE - CL 170  02,DEI-022/CAM-02,A001453981,Solo Daños,,,,4.75200000000001,-74.047,2022
2022-02-25 14:37:00,KR 86  - CL 75  02,DEI-020/CAM-01,A001393732,Con Muertos,,,,4.699746656,-74.103616025,2022
2022-02-25 14:37:00,KR 86  - CL 75  02,DEI-020/CAM-02,A001393732,Con Muertos,,,,4.699746656,-74.103616025,2022
2022-02-28 14:20:00,KR 14  - CL 63  02,DEI-021/CAM-02,A001393904,Solo Daños,,,,4.64978001200001,-74.064424111,2022
2022-03-01 05:07:00,AK 68  - CL 4 D  02,DEI-003/CAM-01,A001393523,Con Heridos,,,,4.62672807799999,-74.12310353,2022
2022-03-01 05:07:00,AK 68  - CL 4 D  02,DEI-003/CAM-02,A001393523,Con Heridos,,,,4.62672807799999,-74.12310353,2022
2022-03-01 10:45:00,KR 45  - CL 187  02,DEI-025/CAM-01,A001392458,Solo Daños,,SI,,4.76260129799999,-74.043966075,2022
2022-03-01 10:45:00,KR 45  - CL 187  02,DEI-025/CAM-02,A001392458,Solo Daños,,SI,,4.76260129799999,-74.043966075,2022
2022-03-01 10:45:00,KR 45  - CL 187  02,DEI-025/CAM-03,A001392458,Solo Daños,,SI,,4.76260129799999,-74.043966075,2022
2022-03-01 10:45:00,KR 45  - CL 187  02,DEI-025/CAM-04,A001392458,Solo Daños,,SI,,4.76260129799999,-74.043966075,2022
2022-03-01 09:00:00,AU SUR - CL 60  02,DEI-006/CAM-01,A001394029,Solo Daños,,,,4.59500000000003,-74.145,2022
2022-03-01 09:00:00,AU SUR - CL 60  02,DEI-006/CAM-02,A001394029,Solo Daños,,,,4.59500000000003,-74.145,2022
2022-03-03 18:15:00,KR 68 D  - CL 17  02,DEI-011/CAM-01,A001394089,Solo Daños,,,,4.65899999999999,-74.136,2022
2022-03-03 18:15:00,KR 68 D  - CL 17  02,DEI-011/CAM-02,A001394089,Solo Daños,,,,4.65899999999999,-74.136,2022
2022-07-23 11:00:00,CL 6  - KR 78 B  35,DEI-024/CAM-01,A001510336,Con Heridos,,,,4.63099999999997,-74.146,2022
2022-05-08 17:34:00,AV AVENIDA DE LAS AMERICAS - KR 71 B  02,DEI-039/CAM-01,A001449821,Solo Daños,,,,4.63,-74.134,2022
2022-05-08 17:34:00,AV AVENIDA DE LAS AMERICAS - KR 71 B  02,DEI-039/CAM-02,A001449821,Solo Daños,,,,4.63,-74.134,2022
2022-12-17 01:15:00,KR 30 - CL 22 02,DEI-012/CAM-01,A001518597,Solo Daños,,,,4.62085582499998,-74.086533085,2022
2022-12-17 01:15:00,KR 30 - CL 22 02,DEI-012/CAM-02,A001518597,Solo Daños,,,,4.62085582499998,-74.086533085,2022
2022-12-13 20:20:00,TV 72 H - CL 35 S 02,DEI-001/CAM-01,A001518414,Solo Daños,,,,4.61586124000002,-74.139921723,2022
2022-12-13 20:20:00,TV 72 H - CL 35 S 02,DEI-001/CAM-02,A001518414,Solo Daños,,,,4.61586124000002,-74.139921723,2022
2022-12-18 19:15:00,KR 30 - CL 57 02,DEI-016/CAM-01,A001517008,Solo Daños,,,,4.64731073799999,-74.078954626,2022
2022-12-18 19:15:00,KR 30 - CL 57 02,DEI-016/CAM-02,A001517008,Solo Daños,,,,4.64731073799999,-74.078954626,2022
2022-12-18 19:15:00,KR 30 - CL 57 02,DEI-016/CAM-03,A001517008,Solo Daños,,,,4.64731073799999,-74.078954626,2022
2022-12-16 11:26:00,AU NORTE - CL 127 02,DEI-036/CAM-03,A001517939,Con Heridos,,,,4.706776961,-74.053683634,2022
2022-12-16 11:26:00,AU NORTE - CL 127 02,DEI-036/CAM-04,A001517939,Con Heridos,,,,4.706776961,-74.053683634,2022
2022-08-22 11:52:00,KR 86  - CL 77 A  02,DEI-020/CAM-01,A001511474,Con Heridos,,,,4.702,-74.102,2022
